cid,shop,品牌,标题,内容,评分,评级,标签,标签个数,日期
5188798b81856da1e622a4a1,TMALL,可瑞康,,希望一如既往的好,5,好评,品牌口碑,1,2013-05-03 15:27:18,
51888b8581856da1e622b677,TMALL,可瑞康,,宝宝喜欢喝,5,好评,其他,1,2013-05-03 15:29:25,
5188752881856da1e62280d8,TMALL,可瑞康,,宝宝一直喝这款奶粉,4,好评,品牌口碑,1,2013-05-03 15:30:49,
51afc70d0cf27b5bce2275be,TMALL,可瑞康,,宝宝一直喝这款奶粉,4,好评,品牌口碑,1,2013-05-03 15:30:49,
5188747481856da1e6227a48,TMALL,可瑞康,,发货快 一直在喝,5,好评,物流/品牌口碑,2,2013-05-03 15:31:14,
51888b8581856da1e622b676,TMALL,可瑞康,,一直是喝这个的，也在这家买了几次了，品质如一。,5,好评,品牌口碑,1,2013-05-03 15:34:49,
51888b8481856da1e622b675,TMALL,可瑞康,,没有香港买的好！,4,好评,其他,1,2013-05-03 15:40:50,
5188795781856da1e622a243,TMALL,可瑞康,,一直是在这儿给宝宝买的,5,好评,品牌口碑,1,2013-05-03 15:42:53,
51a738e40cf2823ad0c7f25a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 15:47:35,
51afa58e81856da1e6267ab8,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 15:48:53,
5188798b81856da1e622a4a0,TMALL,可瑞康,,在你家都卖了几十罐了什么礼物都没送过要是在超市买两罐都有送，你们真是小气的很,5,好评,其他,1,2013-05-03 15:50:53,
51afc70d0cf27b5bce2275bd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 15:59:36,
5188798b81856da1e622a49f,TMALL,可瑞康,,一直在这购买的。,5,好评,品牌口碑,1,2013-05-03 16:02:14,
5188747481856da1e6227a47,TMALL,可瑞康,,一直再喝二段的,5,好评,品牌口碑,1,2013-05-03 16:03:59,
5188798b81856da1e622a49e,TMALL,可瑞康,,快递不给力 早一天就到杭州了 就是没人送 等了一天没来 还是到杭州的第二天才给送的,5,好评,品牌口碑,1,2013-05-03 16:08:47,
5188798b81856da1e622a49d,TMALL,可瑞康,,k快递给力，正好赶上宝宝快断粮的时候.就是啥时候能搞些活动呢,5,好评,物流/品牌口碑/价格,3,2013-05-03 16:10:47,
5188795781856da1e622a242,TMALL,可瑞康,,还没拆  不知道,5,好评,其他,1,2013-05-03 16:13:06,
5188741481856da1e622772f,TMALL,可瑞康,,还不错,5,好评,品牌口碑,1,2013-05-03 16:13:31,
5188795781856da1e622a241,TMALL,可瑞康,,很好泡开。,5,好评,品牌口碑,1,2013-05-03 16:14:00,
51888b8481856da1e622b674,TMALL,可瑞康,,可以吧！,5,好评,其他,1,2013-05-03 16:16:03,
51afc70d0cf27b5bce2275bc,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 16:19:52,
51afa58e81856da1e6267ab7,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 16:19:59,
5188795781856da1e622a240,TMALL,可瑞康,,第一次改到官网上买，外包装什么的都还挺好，形式上比较正规，更希望再接再厉在品质上保持住就好。,5,好评,其他,1,2013-05-03 16:23:40,
5188759d81856da1e622880e,TMALL,可瑞康,,宝宝还是比较适应这个牌子的奶粉，之前一直在这家买，没发现什么不好。这次是13年1月16的生产日期，换成了蓝色纸说明，觉得印刷质量没有之前白色纸的清楚。快递很好，上午电话没听到，下午又送过来。,5,好评,品牌口碑,1,2013-05-03 16:24:36,
51888b8481856da1e622b673,TMALL,可瑞康,,囤货,5,好评,品牌口碑,1,2013-05-03 16:27:55,
51888b8481856da1e622b672,TMALL,可瑞康,,囤货,5,好评,品牌口碑,1,2013-05-03 16:28:15,
5188741481856da1e622772e,TMALL,可瑞康,,囤货,5,好评,品牌口碑,1,2013-05-03 16:28:15,
5188798b81856da1e622a49c,TMALL,可瑞康,,奶粉好像有点受潮，稍微有些结块，心里还是有些担心的，毕竟是给宝宝吃的.....,5,好评,产品质量,1,2013-05-03 16:33:41,
5188741481856da1e622772d,TMALL,可瑞康,,很好 第一次抢购 盒子包装很好 ,5,好评,品牌口碑,1,2013-05-03 16:33:51,
5188795781856da1e622a23f,TMALL,可瑞康,,奶粉还行吧，只是我宝宝不吃，浪费了,5,好评,其他,1,2013-05-03 16:34:56,
5188795781856da1e622a23e,TMALL,可瑞康,,溶解度似乎没有多美滋的好，我们家冲奶都是用勺子搅拌很久才能把一开始的疙瘩溶解得多些，本来以为是水质的原因后来用净化过的水冲还是一样的情况。以前看表姐家冲多美滋都是直接在奶瓶里摇晃就可以完全溶解了。可能是因为我们家宝宝四个月就添加辅食，现在弄得不是很饿的时候都不太愿意直接喝奶粉，而是喜欢用奶粉冲米粉吃 发货快 物流快,4,好评,物流,1,2013-05-03 16:36:30,
51a738e40cf2823ad0c7f259,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 16:37:19,
5188795781856da1e622a23d,TMALL,可瑞康,,换了新包装。其他都好，就每次总那么一点点溶解不了。,5,好评,其他,1,2013-05-03 16:40:42,
5188795781856da1e622a23c,TMALL,可瑞康,,孩子还未出生，提前准备的，等吃过后再来追加评论。,5,好评,其他,1,2013-05-03 16:42:33,
51888b8481856da1e622b671,TMALL,可瑞康,,不错,5,好评,品牌口碑,1,2013-05-03 16:46:33,
51888b8481856da1e622b670,TMALL,可瑞康,,第N次购买了 宝宝喜欢,5,好评,其他,1,2013-05-03 16:47:12,
51888b8481856da1e622b66f,TMALL,可瑞康,,一直吃2段，这次改成了3段，不知宝宝能不能适应，先买2罐试试。,5,好评,品牌口碑,1,2013-05-03 16:47:23,
51888b8481856da1e622b66e,TMALL,可瑞康,,应该是正品吧！实在看不出哦来 但是里面的勺子跟以前买的不太一样,5,好评,品牌问题,1,2013-05-03 16:52:40,
51888b8481856da1e622b66d,TMALL,可瑞康,,第3罐！希望宝宝能喜欢。希望能保证高品质！ 很不错！希望能优惠点！,5,好评,品牌口碑,1,2013-05-03 16:54:07,
51888b7e81856da1e622b66c,TMALL,可瑞康,,很好，宝宝一直喝,5,好评,品牌口碑,1,2013-05-03 16:55:26,
5188798b81856da1e622a49b,TMALL,可瑞康,,孩子很爱喝,5,好评,品牌口碑,1,2013-05-03 16:58:06,
5188798b81856da1e622a49a,TMALL,可瑞康,,宝宝刚开始吃奶粉，很喜欢这个。大便也正常。很好。应该是正品。就是快递员工不行，居然不送上楼。要我自己下楼去拿。。。,5,好评,品牌口碑/品牌问题,2,2013-05-03 17:01:21,
5188741481856da1e622772c,TMALL,可瑞康,,之前吃的二段  最近缺货  现在吃三段 希望质量无差别！！！,5,好评,其他,1,2013-05-03 17:02:51,
5188798b81856da1e622a499,TMALL,可瑞康,,非常抱歉，确认晚了，宝贝很好，我家宝宝一直在喝，不上火。,5,好评,品牌口碑/产品口味,2,2013-05-03 17:05:59,
5188798b81856da1e622a498,TMALL,可瑞康,,宝宝很喜欢,5,好评,其他,1,2013-05-03 17:07:23,
5188798b81856da1e622a497,TMALL,可瑞康,,进口奶粉就是好,5,好评,其他,1,2013-05-03 17:11:36,
5188795781856da1e622a23b,TMALL,可瑞康,,囤货还没喝,5,好评,品牌口碑,1,2013-05-03 17:12:16,
5188798b81856da1e622a496,TMALL,可瑞康,,希望一如既往的好,5,好评,品牌口碑,1,2013-05-03 17:12:18,
5188741481856da1e622772b,TMALL,可瑞康,,与金装的好像有点儿差别，感觉没有金装的量多。,5,好评,其他,1,2013-05-03 17:14:33,
5188752881856da1e62280d7,TMALL,可瑞康,,一直都喝这款，还不错,5,好评,品牌口碑,1,2013-05-03 17:20:33,
51afc70d0cf27b5bce2275bb,TMALL,可瑞康,,一直都喝这款，还不错,5,好评,品牌口碑,1,2013-05-03 17:20:33,
51afa58e81856da1e6267ab6,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 17:25:11,
5188741481856da1e622772a,TMALL,可瑞康,,买了还没喝，参加活动时买的，说是会送100优惠券的，但至今还没收到,4,好评,价格,1,2013-05-03 17:26:17,
5188795781856da1e622a23a,TMALL,可瑞康,,换新包装了宝贝一直都是吃的这个品牌还不错！,5,好评,品牌口碑,1,2013-05-03 17:30:01,
5188795781856da1e622a239,TMALL,可瑞康,,好评,5,好评,品牌口碑,1,2013-05-03 17:30:09,
5188795781856da1e622a238,TMALL,可瑞康,,宝宝换奶中，前面几天有点拉肚子不知道是不是不适应，有点担心，现在好多了。已经买了8桶了，给宝宝屯粮。希望卖家一直保持货源是正品，宝宝以后的粮食就在这买了。,5,好评,品牌口碑/产品质量/品牌问题,3,2013-05-03 17:34:08,
5188741481856da1e6227729,TMALL,可瑞康,,质量还可以，已经是老客户了，只是这换了配方要吃一段时间才知道,5,好评,其他,1,2013-05-03 17:39:28,
5188798b81856da1e622a495,TMALL,可瑞康,,奶粉口味清淡，宝贝爱喝。就是勺子有点深，不太好倒入奶瓶，我家宝现在是换奶粉，原来的是200mL加8勺奶，现在50mL1勺奶。不太好配。近段太忙了忘付款了，不好意思。有进口商奶粉应该有保障吧。全5分。,5,好评,品牌口碑,1,2013-05-03 17:44:42,
5188795781856da1e622a237,TMALL,可瑞康,,差差差差的没话说 太差了太差了,1,差评,其他,1,2013-05-03 17:57:47,
5188747481856da1e6227a46,TMALL,可瑞康,,很好,5,好评,品牌口碑,1,2013-05-03 17:59:17,
51afc70d0cf27b5bce2275ba,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 18:00:10,
5188795781856da1e622a236,TMALL,可瑞康,,罐底的日期格式是中国大陆的X年X月X日，澳洲代购回来的日期格式是X日X月X年。不知道这个是什么货源。,4,好评,其他,1,2013-05-03 18:10:40,
51888b7e81856da1e622b66b,TMALL,可瑞康,,我们正在吃2段奶粉，是从澳洲买的。现在在国内网站买的3段，粉质偏湿润，口感很甜，宝宝不是很喜欢吃。,5,好评,其他,1,2013-05-03 18:13:25,
51afa69781856da1e6267ac9,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 18:16:01,
51888b7e81856da1e622b66a,TMALL,可瑞康,,应该是正品吧！看着不错，还没吃。,5,好评,品牌口碑/品牌问题,2,2013-05-03 18:16:59,
5188798b81856da1e622a494,TMALL,可瑞康,,一直购买的 挺好的,5,好评,品牌口碑,1,2013-05-03 18:17:42,
51afa69781856da1e6267ac8,TMALL,可瑞康,,此用户没有填写评论!,1,差评,其他,1,2013-05-03 18:21:39,
5188741481856da1e6227728,TMALL,可瑞康,,还行,5,好评,其他,1,2013-05-03 18:40:43,
51afc70d0cf27b5bce2275b9,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 18:48:06,
51afc70d0cf27b5bce2275b8,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 18:49:06,
5188795781856da1e622a235,TMALL,可瑞康,,一直在买~,5,好评,品牌口碑,1,2013-05-03 19:04:29,
5188795781856da1e622a234,TMALL,可瑞康,,正品,5,好评,品牌问题,1,2013-05-03 19:08:35,
518873bf81856da1e6227420,TMALL,可瑞康,,还没给宝宝吃，包装很满意,5,好评,品牌口碑,1,2013-05-03 19:10:09,
51a738e40cf2823ad0c7f258,TMALL,可瑞康,,还没给宝宝吃，包装很满意,5,好评,品牌口碑,1,2013-05-03 19:10:09,
51888b7e81856da1e622b669,TMALL,可瑞康,,希望是正品。,4,好评,品牌问题,1,2013-05-03 19:18:27,
5188795781856da1e622a233,TMALL,可瑞康,,物流很快&apos;&apos;就是不包邮&apos;&apos;要是能包邮就更好了,5,好评,价格,1,2013-05-03 19:18:47,
5188795781856da1e622a232,TMALL,可瑞康,,奶粉一如既往的好,5,好评,品牌口碑,1,2013-05-03 19:25:05,
5188798b81856da1e622a493,TMALL,可瑞康,,好。,5,好评,其他,1,2013-05-03 19:29:04,
51888b7e81856da1e622b668,TMALL,可瑞康,,不好意思忘记确认哪里 \n,5,好评,其他,1,2013-05-03 19:29:59,
51a749c90cf24b73e459c69f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 19:37:22,
51afa69781856da1e6267ac7,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 19:37:39,
5188795781856da1e622a231,TMALL,可瑞康,,三天就寄到了，不错，下次还会再次光顾. ,5,好评,品牌口碑,1,2013-05-03 19:40:13,
51888b7e81856da1e622b667,TMALL,可瑞康,,宝宝一直都比喜欢喝奶粉，每次都是一点点骗进去的，现在换了口味不知道能不能接受。会坚持喝下去，哪怕只能为宝宝稍微增加些营养,5,好评,品牌口碑,1,2013-05-03 19:44:37,
51888b7e81856da1e622b666,TMALL,可瑞康,,第一次在你家买，宝宝还没有喝，应该是正品\n下次再来\n,5,好评,品牌问题,1,2013-05-03 19:45:25,
51a749c90cf24b73e459c69e,TMALL,可瑞康,,第一次在这买奶粉，希望成为老顾客,5,好评,其他,1,2013-05-03 19:46:54,
5188798b81856da1e622a492,TMALL,可瑞康,,一直喝，很好,5,好评,品牌口碑,1,2013-05-03 19:48:06,
51888b7e81856da1e622b665,TMALL,可瑞康,,好 ，是真品，买多了不知道有没有礼品送,5,好评,其他,1,2013-05-03 19:51:47,
5188795781856da1e622a230,TMALL,可瑞康,,不错，我女儿一直在喝它，挺好的。,5,好评,品牌口碑,1,2013-05-03 19:52:49,
5188798b81856da1e622a491,TMALL,可瑞康,,我还是不能肯定我买的是不是真的！！奶粉真让我担心！！因为我家楼下卖298一罐！！为什么差那么多呢！！哎！！先给5分吧,5,好评,品牌问题,1,2013-05-03 19:54:16,
5188798b81856da1e622a490,TMALL,可瑞康,,有点郁闷，买的2段发给我3段，懒得换了。。。现在注意点哦,5,好评,其他,1,2013-05-03 19:56:01,
5188759d81856da1e622880c,TMALL,可瑞康,,买了很多次了。这回外包装稍微不一样呵呵,5,好评,其他,1,2013-05-03 19:56:43,
5188795781856da1e622a22f,TMALL,可瑞康,,好，第二次买了。,5,好评,其他,1,2013-05-03 19:59:28,
5188752881856da1e62280d6,TMALL,可瑞康,,  就是一点优惠都没有&hellip;&hellip;                          ,5,好评,其他,1,2013-05-03 20:00:17,
51afc70d0cf27b5bce2275b7,TMALL,可瑞康,,  就是一点优惠都没有&hellip;&hellip;                          ,5,好评,其他,1,2013-05-03 20:00:17,
51afc70d0cf27b5bce2275b6,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 20:03:29,
51888b7d81856da1e622b664,TMALL,可瑞康,,哎，中国的奶粉是真的不放心啦。宝宝喝了，估计是肚子不舒服，经常晚上闹，偶尔拉肚子。奶粉真假不知道，反正不能喝了是肯定的。淘宝，天猫-----就是垃圾假货的世界，骗子的天下。不管你信不信，反正我信了,1,差评,产品质量/品牌问题,2,2013-05-03 20:04:11,
518873bf81856da1e622741f,TMALL,可瑞康,,一直相信这个品牌，宝宝也喜欢,5,好评,品牌口碑,1,2013-05-03 20:05:57,
51a738e40cf2823ad0c7f257,TMALL,可瑞康,,一直相信这个品牌，宝宝也喜欢,5,好评,品牌口碑,1,2013-05-03 20:05:57,
5188795781856da1e622a22e,TMALL,可瑞康,,一直吃挺好的,5,好评,品牌口碑,1,2013-05-03 20:06:21,
5188798b81856da1e622a48f,TMALL,可瑞康,,还好吧，由于第一次在这家店买，感觉跟原先的有不同，具体是比原先的更难溶解，不过宝宝肯喝，应该是正品吧。,4,好评,产品质量/品牌问题,2,2013-05-03 20:07:34,
5188795781856da1e622a22d,TMALL,可瑞康,,一直吃,5,好评,品牌口碑,1,2013-05-03 20:08:23,
51888b7d81856da1e622b663,TMALL,可瑞康,,很好。,5,好评,品牌口碑,1,2013-05-03 20:10:18,
5188747381856da1e6227a45,TMALL,可瑞康,,速度很快，应该是正品,5,好评,品牌问题,1,2013-05-03 20:14:56,
5188795781856da1e622a22c,TMALL,可瑞康,,东西是不错，发货速度也很快，当天买就发过来了，就是孩子不适应，吃了拉稀了。,5,好评,品牌口碑,1,2013-05-03 20:25:33,
5188795781856da1e622a22b,TMALL,可瑞康,,奶粉很好 儿子很喜欢 就是发货慢了点 其他还好,5,好评,物流/品牌口碑,2,2013-05-03 20:26:08,
51a7438481856da1e6263839,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-03 20:32:50,
51888b7d81856da1e622b662,TMALL,可瑞康,,虽然是第一次购买，但是看着东西很不错，会一直支持的,5,好评,品牌口碑,1,2013-05-03 20:34:00,
51afa69781856da1e6267ac6,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 20:37:29,
51afa69781856da1e6267ac5,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 20:38:48,
5188798781856da1e622a47a,TMALL,可瑞康,,比羊奶好！,5,好评,其他,1,2013-05-03 20:39:15,
5188795781856da1e622a22a,TMALL,可瑞康,,总体到目前发现还不错，等我新西兰的货到了对比了再说吧。,5,好评,品牌口碑,1,2013-05-03 20:45:45,
51afa69781856da1e6267ac4,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 20:53:37,
5188795781856da1e622a229,TMALL,可瑞康,,谢谢卖家当天给我发货，第二天就收到了。听朋友说这奶粉不错，第一次购买，下次还会光顾！具体怎么样宝宝吃了再来评价！,5,好评,品牌口碑,1,2013-05-03 20:59:29,
51888b7d81856da1e622b661,TMALL,可瑞康,,包装很好，淡淡的奶香，确实没香料味，应该是正品吧，孩子如果吃的好还会再来的,5,好评,品牌口碑/品牌问题,2,2013-05-03 20:59:47,
518873bf81856da1e622741e,TMALL,可瑞康,,不错不错不错不错,5,好评,品牌口碑,1,2013-05-03 21:00:13,
51a738e40cf2823ad0c7f256,TMALL,可瑞康,,不错不错不错不错,5,好评,品牌口碑,1,2013-05-03 21:00:13,
51afa69781856da1e6267ac3,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:02:07,
51afc70d0cf27b5bce2275b5,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:03:58,
51a749c90cf24b73e459c69d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:04:00,
51afa69781856da1e6267ac2,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:04:19,
51888b7d81856da1e622b660,TMALL,可瑞康,,货运速度快，不过还没吃，不知新配方和老款的区别！吃过后再评论！,5,好评,物流,1,2013-05-03 21:07:26,
5188795781856da1e622a228,TMALL,可瑞康,,看亲戚家宝宝一直吃这个，我才买的，但是貌似我家宝宝不是很喜欢喝呢。慢慢来习惯吧,5,好评,品牌口碑,1,2013-05-03 21:07:39,
5188798781856da1e622a479,TMALL,可瑞康,,昨天拍，今天就到了！奶粉很好,5,好评,品牌口碑,1,2013-05-03 21:14:21,
51afa69781856da1e6267ac1,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:15:53,
51a7438481856da1e6263838,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:15:57,
51888b7d81856da1e622b65f,TMALL,可瑞康,,给个好先，看看宝宝吃了怎么样！ 好的！,5,好评,其他,1,2013-05-03 21:19:33,
5188795781856da1e622a227,TMALL,可瑞康,,给个好先，看看宝宝吃了怎么样！ 好的！,5,好评,其他,1,2013-05-03 21:19:33,
5188747381856da1e6227a44,TMALL,可瑞康,,发货很快3天收到了。从澳洲发过来要3个星期。应该是正品吧。现在是二段的。好多话还会再买。,5,好评,品牌问题,1,2013-05-03 21:21:27,
51afa69781856da1e6267ac0,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-03 21:21:43,
